,date,author,twitter_name,text,number_of_likes,number_of_retweets
621,2022-10-07 18:39:44+00:00,Andrés,itsandysastre,"Esta afirmación es imprecisa. 
En todo caso, la calidad de la educación en la @UNALOficial es superior a la de la Javeriana, que sigue siendo una gran institución. https://t.co/k4WzbRSrje https://t.co/Mt9pulkZPV",9,1
622,2022-10-07 18:29:50+00:00,Diego Alejandro Robayo Molina,drobayom,"@SebastianNohra @santiagoangelp @SebastianNohra y si fuera cierto, los rankings hacen justicia poniendo a cada universidad en su lugar. Nacional&gt;&gt;&gt;Javeriana",8,0
623,2022-10-07 18:28:07+00:00,Cami🇨🇴 Harry's House,foreverrain3312,"@AnaMaCH13 Mk a mí ya me da risa que todo lo ""malo"" ""clasista"" es gente de la Javeriana.
 Que estrés jajajaja 
Aunque yo generalizo a los de derecho y soy de derecho jajajaj",2,0
624,2022-10-07 18:11:14+00:00,ladybonobo,ladybonobo,"@SebastianNohra @santiagoangelp Y valen cada peso, no es por nada que la @UNALOficial sea quien lidere todos los ranking internacionales. La Javeriana no aparece. Datos no opinión  https://t.co/vkeXdGlkjV",2,1
625,2022-10-07 18:06:14+00:00,Isel Acreyó,KanSaito119,"Una persona cercana a mi salió con una de las personas que salen en los vídeos patéticos del outfit de la javeriana...

El bullying que ha recibido ha sido muy hpta jajajajaja",0,0
626,2022-10-07 18:05:32+00:00,Z de zumito samurái,Don_mapache011,"Lo único que ví chimba en ese vídeo de los de la javeriana, es el busito de rindip, y re cagada que no lo sepa vestir, una vez más, gomelos hijos de perra.",0,0
627,2022-10-07 18:04:20+00:00,𝐀 𝐍 𝐆 𝐈 𝐄,pecasen_losojos,"Esos de la javeriana presumiendo esos outfits tan charros que cuestan millones, y uno que con 100 k se arma severa pinta 😂",3,0
628,2022-10-07 18:04:01+00:00,Camilo A,ViernesDeSiluet,@DavidPuentesSoy Que sigue siendo menos. Porque la Javeriana igual saca recursos del Edo más el tema tributario 😅,2,0
629,2022-10-07 18:03:52+00:00,m,mmmtttcccddd,Felicitaciones a todos los médicos generales que están pasando a residencia que lindo es ver eso!!! Espero que los que entraron a la Javeriana soporten la destrucción y el drenaje de su espíritu.,2,0
630,2022-10-07 18:00:14+00:00,Bambina♡,cameliableue,Mc q les quiten los datos y WiFi a los de la Javeriana 🤦‍♀️🤦‍♀️🤦‍♀️,4,1
631,2022-10-07 17:58:18+00:00,Camilo Rodríguez,CaMiLo_703,"@SebastianNohra @santiagoangelp En Bogotá un estudiante de la UNAL en promedio cuesta 6.9 millones al semestre, mientras que en la javeriana cuesta entre 9 y 26 millones. Comparten noticias falsas y se dicen periodistas.",7,1
632,2022-10-07 17:55:41+00:00,Servidor de Sune,ServidorDeSune,Los manes de la Javeriana peleando: https://t.co/j000xf5D0r,13,1
633,2022-10-07 17:55:21+00:00,Sebas El Internacionalista 🇨🇴🇺🇳,Sebasmg1998,"@HMrchn Mor pues el 67, ese edificio sí que es la Javeriana periférica",2,0
634,2022-10-07 17:54:08+00:00,Ronald Felipe Vargas Sánchez,Ronaldfvargass,"@KalethGalvis @SebastianNohra @Calamash @santiagoangelp Eso no es el costo por estudiante sino las franjas de costo por carrera, ahora, ese argumento es peor, ¿la Javeriana o alguna universidad de alta calidad ofrece programas desde 300 mil pesos? 
La imagen que puse es del presupuesto que aprobamos en el CSU. 
Saludos.",51,2
635,2022-10-07 17:53:50+00:00,νεράιδα,OndinaAlsaciana,"Dizque criticar los derroches de Petro, su mujer y su gabinete es pura envidia, dicen los perdedores que llevan varios días llorando por el precio de la ropa de los estudiantes de la Javeriana, esa no la compraron con sus impuestos.",6,1
636,2022-10-07 17:51:08+00:00,♡,missbaretina,esos pastores que tienen lxs hijxs en la javeriana o los andes estan como asustaditos,4,0
637,2022-10-07 17:50:50+00:00,kenobi,Zuluuaga_3,Los tipos de la Javeriana llegando a clase: https://t.co/ancHV5xFOI,110,11
638,2022-10-07 17:50:28+00:00,Isa- MIDNIGHTS 🌌,_isa_sxch,"Oigaaan a este pato JSJSJSJSJSJSJ, entonces me explica porque la Javeriana tiene mejores instalaciones que la Nacho. Digo, nada más por aquello de que eso debe estar incluido en el costo que le genera al Estado un estudiante. https://t.co/g02qzDRj21",3,0
639,2022-10-07 17:49:04+00:00,Nicolás,taipanbickle,Tantos idiomas y hablaste con el de la verdad. Pasar por la Javeriana en artes es ver ese desubique en 1 de cada 5 personas. https://t.co/odL6qnySNP,3,0
640,2022-10-07 17:44:01+00:00,Pontificia Universidad Javeriana,UniJaveriana,"#OrgulloJaveriano💛💙🤍.

El semillero de salsa Yenyere Javeriana ocupó el tercer lugar en el Sexto Festival Regional Universitario de Salsa y Bachata de Ascún. https://t.co/lWJxES2eav",44,2
641,2022-10-07 17:24:56+00:00,Isabel sin a.,Ist______,"Nea, esos de la Javeriana se visten caro, y feo como un hijueputa.",0,0
642,2022-10-07 17:24:11+00:00,Jamsblast,jamsblast,"@SebastianNohra @santiagoangelp Dudo que un residente de cirugía plástica o de Dermatología de la UNAL cueste lo mismo que en la Javeriana, lo que es hablar por figurar...",8,0
643,2022-10-07 17:19:42+00:00,F|C⚡,FranciscoArzt,"Háganos un favor y deje de autodenominarse periodista, un estudiante de la @UNALOficial cuesta la mitad del valor más bajo que cuesta un estudiante de la javeriana. https://t.co/Y6LhxL9Hjh https://t.co/uSQ2j9gbD0",2,0
644,2022-10-07 17:13:18+00:00,sobelosobelo,danielgamba_,"Yo pensé que con lo de los manes de la javeriana había llegado al límite de la estupidez Twitter, pero aparece el pana. https://t.co/3URBBx9lMz",5,0
645,2022-10-07 17:08:20+00:00,Fernando Serna B.,efeserna,"El profesor Ferrari de la Javeriana, se guarda, bandidescamente datos económicos fundamentales, para emitir conceptos que favorezcan la teoría-politizada del presidente Petro",0,1
646,2022-10-07 17:05:55+00:00,Ronald Felipe Vargas Sánchez,Ronaldfvargass,En Bogotá un estudiante de la UNAL en promedio cuesta 6.9 millones al semestre mientras que en la Javeriana cuesta entre 9 y 26 millones. Comparten noticias falsas y se dicen periodistas. https://t.co/eNL9QLYMHV https://t.co/9yJbsLRuY1,1538,318
647,2022-10-07 16:57:06+00:00,El Teusaquiyorker,TeusaquiyorkerL,"Además de lo que dijo @Ronaldfvargass, es falso que sea mayor al de la Javeriana, 1) Porque la Javeriana tiene un presupuesto similar al de la UNAL con menos estudiante, 2) Porque la Nación solo la mitad del presupuesto, el resto son recursos propios. https://t.co/ZodaRhwhCD",2,0
648,2022-10-07 16:56:10+00:00,Ronald Felipe Vargas Sánchez,Ronaldfvargass,"@SebastianNohra @KalethGalvis @Calamash @santiagoangelp Falso, debes rectificar 6.9 millones cuesta un estudiante en la sede Bogotá y en la Javeriana cuesta entre 9 hasta 26 millones. Hay que ser riguroso, averiguar no es difícil. https://t.co/0G8ZNt7zdG",82,7
649,2022-10-07 16:56:01+00:00,LinaNav,linanav21,"@hernando2428 @santiagoangelp Dependiendo de qué universidad está hablando. Yo hablo de: Externado, Javeriana, Los Andes, Icesi, Eafit, El Rosario y otras q si son buenas. Las de garaje pues son de garaje y se sabe desde la inscripción",2,0
650,2022-10-07 16:47:41+00:00,valen 🫶🏻,ValButWorse,Esos mks de la Javeriana comprando pintas tan caras pero re pailas jajajajajajsjsj,2,0
651,2022-10-07 16:44:45+00:00,Esteban Porras,Calamash,"@SebastianNohra @KalethGalvis @santiagoangelp Está como floja esa estadística

La u Javeriana tiene otros ingresos que reducen el costo de la matrícula como investigaciones privadas para terceros.

En cambio el presupuesto entero de la UNAL cubre más cosas que sólo el estudiantado",1,0
652,2022-10-07 16:42:09+00:00,Blau,bluepoltergeist,"@jesuitajonathan @asampayo ¿Hablamos de las épocas de Colmena y la Caja Social?, ¿hablamos de la Javeriana como negocio?,¿hablamos de Casa Manresa y el Juniorado?, ¿o hablamos de qué habría pensado Ignacio de Loyola sobre la idea de un jerarca jesuita? El negocio no es solo la plata, mi querido S.J.",2,0
653,2022-10-07 16:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"¿Cuándo se considera que una persona es vieja? Las aproximaciones a esta respuesta son diversas por los cambios económicos, demográficos o políticos que sufre una sociedad. Investigación determinó que en Colombia la población anciana crece sostenidamente. https://t.co/L1e7DxC19C https://t.co/UmMwx0qsbD",1,0
654,2022-10-07 16:26:39+00:00,Laura Buitrago,buuitrish,"si estaban esta mañana en la biblioteca de la javeriana y duraron escuchando mi música unos 10 minutos, quiero pedirles perdón, ME ACABO DE DAR CUENTA QUE MIS AUDÍFONOS NO ESTABAN BIEN CONECTADOS",5,0
655,2022-10-07 16:17:07+00:00,Sebastián Nohra,SebastianNohra,@santiagoangelp La Universidad Nacional le cuesta al estado un estudiante al semestre más que lo que cobra la Javeriana.,285,87
656,2022-10-07 16:16:16+00:00,Fedecámaras Táchira,FedecamarasT,"El próximo #13oct nuestro vicepresidente de Fedecámaras Táchira Dr.Hirwin Lobo tendrá una ponencia sobre ""Realidades y perspectivas del comercio binacional Colombia-Venezuela"" en la Pontificia Univesidad Javeriana @UniJaveriana en #Bogotá

Inscríbete aquí
https://t.co/3CSHM3NPZ9 https://t.co/Il50l8J9EH",1,0
657,2022-10-07 16:12:29+00:00,ⱮAnoLo ,BerriondoManolo,"Yo viendo ese video de los Outfits de los estudiantes de la Javeriana, empiezo a recordar cuando entre por primera vez a la U..  iba con jeans de 15 lukas de Paguemeno$, tenis Croydon y camisetas de campañas electorales de la época.🤫🫣",8,0
658,2022-10-07 16:11:24+00:00,Mafesaurio 🇨🇴,starrys0ul_,"La Javeriana m hace caer en cuenta cada vez más que si no hubiera sido literatura y gratis, no hubiera entrado a otra carrera ahí. *Mafe con su pinta de foránea y estrato 2 entre comunicadores gomelos que t miran desde arriba por la plata d sus papás* 😿",1,0
659,2022-10-07 16:04:32+00:00,LAGonzo,gonzo_rat,Tan caros pero tan feos esos outfits de la javeriana jajsjajsa,83,7
660,2022-10-07 16:03:20+00:00,The White Knight,fonsi20201,Menos mal no soy de la Javeriana,0,0
661,2022-10-07 15:57:41+00:00,Nelson Buelvas,NelsonBuelvas4,"Nadie
Los de la Javeriana: https://t.co/ubbDwAy2VN",16,1
662,2022-10-07 15:50:20+00:00,Omar Vásquez 🌈🏳️‍⚧️,Soyomarvasquez,"Es raro que tengo pregrado en periodismo en la javeriana, un premio Simón Bolívar de periodismo, esté cursando mi maestría en Artes en la Complutense. Tenga experiencia como actor y periodista y sigan escribiendo exprotagonista jejeje 😅no me molesta pero lo hacen por mala leche? https://t.co/5A1mMOi3lu",52,3
663,2022-10-07 15:43:27+00:00,Alexander Niño C ,MANC833,"@un__mito Cada quien se viste y compra lo q quiera , formaron polémica solo porque son de la javeriana y andes en si es un video x , si pueden comprar ropa costosa pues cual es el lío",2,0
664,2022-10-07 15:42:34+00:00,Dirección de Educación Continua Javeriana Bogotá,EduContinuaPUJ,"#Frasesqueinspiran #Frasedeldía
 Generamos Experiencias Educativas

https://t.co/S5dCRJDexD https://t.co/LgIbDmDgW8",4,1
665,2022-10-07 15:39:53+00:00,Le Conquer,lferlec,"@santiagoangelp Cuanto es la rentabilidad de las universidades según usted? Seguro no se ha enterado de la complicada situación económica que están pasando varias privadas, entre esas Los Andes y la Javeriana... y que se agravará el siguiente año.",1,0
666,2022-10-07 15:33:13+00:00,Andres Dominguez,andresdomin,"@charovargas_ Bueno el tweet, parece un meme... Es lo único que se espera de la derecha... Cómo los estudiantes de la Javeriana, en video mostrando lo que vale la ropa que usan...",0,0
667,2022-10-07 15:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"En 2008, una investigación puso en tela de juicio los estándares de calidad utilizados desde la década pasada para la construcción de vivienda subsidiada en sectores de bajos ingresos de Bogotá. https://t.co/KNVJQZjrPM https://t.co/QfHHBUH3YN",1,0
668,2022-10-07 15:22:59+00:00,Ana María ✨,AnaMaCH13,"Ven gente cantando baladas y salen con que: fijo son los de la Javeriana. Marica, perdón pues si no todos disfrutamos estar embutidos en un bar con un montón de gente que lo empuja a uno. Uno valora su espacio personal.",4,0
669,2022-10-07 15:19:17+00:00,👻Ghoul sin Tesis🦇,JuanSinTesis,"Pensar que yo iba a dictar clase a la Javeriana con los tenis más sucios por haber.
¿Será por eso que no me volvieron a llamar?",1,0
670,2022-10-07 15:14:32+00:00,losdelaintuicion,lapaty328,@cristiancrm @CIarkkkk Yo? Usted de que habla loco estamos hablando del tuit de los gomelos de la Javeriana idiota.aqui la gente no sabe ni lo que pelea. Abrase loco vaya lea mejor que ese colegio público no le enseñaron ni mierda.,0,0
671,2022-10-07 15:11:51+00:00,🙏CARLIWI UNHOLY😈,CARLIWI_,@matt_eo24 Voy pa la Javeriana?,0,0
672,2022-10-07 14:59:39+00:00,Contact_Alieno,alieno_conct,los gomelos de la Javeriana son basura jesuita,0,0
673,2022-10-07 14:57:20+00:00,.,GonoPiruco,Los manes de la javeriana be like: https://t.co/BOelOSj2Um,2949,406
674,2022-10-07 14:56:51+00:00,El Semestroso,Elsemestroso_,Con esos 'outfits' de la Javeriana pagan semestre 40 estudiantes de la UNICAUCA y comen 10 familias venezolanas.,1,0
675,2022-10-07 14:53:50+00:00,Alejandra,DAljeandra,"Amigos yo soy egresada javeriana y les juro que cuando estaba de sport o casual o elegante jamás JAMÁS un outfit paso de costar $100mil y con tenis o zapatos súmenle $100mil más, no encasillen a toda una comunidad por fi.",6,1
676,2022-10-07 14:52:55+00:00,Mauricio,Bogotanian_,Con ese video de la Javeriana resultó que todos son clientes del Only,3,0
677,2022-10-07 14:51:26+00:00,Pipex,pipeiong,Otro día más siendo el man mejor vestido de la carrera de estudios musicales de la pontifica universidad Javeriana,50,1
678,2022-10-07 14:48:38+00:00,El Semestroso,Elsemestroso_,La gente de la Javeriana/// yo viendo el video bien feliz con mi saquito de la 13. https://t.co/wb6bLpVwGt,0,0
679,2022-10-07 14:47:09+00:00,Arturo Vidal,Periquerisimo,Si les digo cuanto vale este chamsito Supreme/Nike me van a odiar más que a esos rolos de la Javeriana. https://t.co/YRZr3V9a2v,0,0
680,2022-10-07 14:47:02+00:00,International Law Society PUJ,ILSocietyPUJ,El International Law Society de la Pontificia Universidad Javeriana los invita al Conversatorio sobre Tribunales de Arbitraje Internacional el próximo 11 de octubre a las 5:00pm en la sala de audiencias del edificio Gabriel Giraldo. https://t.co/250biWam3T,2,0
681,2022-10-07 14:44:05+00:00,Juventud Humana,Juventud_Humana,"Nuestra Organización Nacional con presencia en 19U:

Univalle
Unicauca
Uniatlantico 
Uniamazonia 
Uniguajira 
Unitolima 
Usc cali
Javeriana cali 
Javeriana Bogota
Unicordoba
Unilibre barranquilla
Esap 
Udenar
Udea
Pedagógica 
Usco
Nacional Bogotá 
Cundinamarca
Escuela del deporte",5,3
682,2022-10-07 14:41:13+00:00,Alejandra Carvajal,ACarvajalRe,@AndreaVillate Andrea yo aún no me explico que le paguen por dar clases en la Javeriana…inentendible,1,0
683,2022-10-07 14:39:25+00:00,Lenin Sanchez,lenon710420,Ese vídeo del out Fit de los de la javeriana re chistoso yo ando con severos ñeros que llevan pintas como de 10 millones y no son tan locas,1,0
684,2022-10-07 14:39:19+00:00,-----------,Abwoom,"@santiagoangelp Sobretodo las de élite como Los Andes, Javeriana, Eafit",0,0
685,2022-10-07 14:30:00+00:00,Pesquisa Javeriana,PesquisaPUJ,"En 2014 la Comunidad Andina de Naciones lideró un estudio para estimar la magnitud del consumo de drogas lícitas e ilícitas en la población universitaria de Bolivia, Colombia, Ecuador y Perú. #LaMarihuana fue la sustancia de mayor consumo. https://t.co/6fUf2zawo5 https://t.co/bjXdhtp6C1",0,0
686,2022-10-07 14:29:39+00:00,Pesquisa Javeriana,PesquisaPUJ,"🔴#ENVIVO La @UniJaveriana es anfitriona del lanzamiento del estudio 'Universidades innovadoras y emprendedoras en América Latina', este evento se realiza con la  @OECD y el @el_BID. Siga la transmisión aquí 👇
https://t.co/3pRkeQ9kAr
@MisionColOCDE @agaviriau @AuroraVergaraF1 https://t.co/IlVlOPPFni",16,9
687,2022-10-07 14:29:31+00:00,Diego León,XLeonX1732,"Almenos si no paso las pruebas, podré decir que estuve en un salón de la javeriana 🤙",2,0
688,2022-10-07 14:28:54+00:00,💚Daxamita sin monarca💚,LuiisaArguello,"No es si se visten bien o mal, es cuánto poder adquisitivo tienen para comprarse esa ropa, es el STATUS jajaja igual qué mierda, quítenle los celulares a los manes de la javeriana por favor.",0,0
689,2022-10-07 14:26:12+00:00,Andrea Sáenz,Andreafsn29,"Marica, por favor ya quitenle el celular  a los de la Javeriana, cansones.",10,1
690,2022-10-07 14:21:45+00:00,Memes Universidad Nacional,nacional_memes,Papi con 200 lukas me visto mejor que esos maneas de la Javeriana.,1511,90
691,2022-10-07 14:19:24+00:00,sof,soysof9,Que por lo menos los bobos hijueputas de la javeriana aprendan a pronunciar las marcas xd jajajaja,2,0
692,2022-10-07 14:16:01+00:00,A.C.A.B,__Andrees,@Herrera1796 Lo que es y hasta uno elige ropa mejor JAJAJ ese outfit esta muy javeriana starter pack,3,0
